,Unnamed: 0,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
3,3,P11,1,5,1,-450.0,-12.60412912808349,144.30332725401968,144.42006455600497,42.0,1.1763853852877924,-81.0,-2.2687432430550283,-123.0,-3.4451286283428204,-0.5536253839964047
4,4,P11,1,3,1,-450.0,-12.60412912808349,0.0,150.15364470300847,-42.0,-1.1763853852877924,-100.0,-2.800917584018553,-58.0,-1.6245321987307606,-0.303994697984308
7,7,P11,1,7,1,-450.0,-12.60412912808349,167.66927170401323,168.0196918620204,126.0,3.5291561558633773,48.0,1.3444404403289056,-78.0,-2.1847157155344714,-0.437291482987348
9,9,P11,1,4,1,-450.0,-12.60412912808349,179.23622164700646,179.21950381001807,0.0,0.0,-95.0,-2.660871704817626,-95.0,-2.660871704817626,-0.104540325992275
10,10,P11,1,1,1,-450.0,-12.60412912808349,0.0,184.2698235429998,-126.0,-3.5291561558633773,-156.0,-4.369431431068943,-30.0,-0.840275275205566,-0.8540694309922401
13,13,P11,1,2,1,-450.0,-12.60412912808349,0.0,201.50338920301877,-84.0,-2.3527707705755847,-135.0,-3.781238738425047,-51.0,-1.4284679678494618,-0.5378567299921997
14,14,P11,2,6,1,-450.0,-12.60412912808349,245.13832257300965,245.3715773730073,84.0,2.3527707705755847,4.0,0.1120367033607421,-80.0,-2.240734067214843,-0.4368618190055713
17,17,P11,2,7,1,-450.0,-12.60412912808349,263.38776645000326,263.7378764760215,126.0,3.5291561558633773,88.0,2.4648074739363266,-38.0,-1.06434868192705,-0.703990376990987
21,21,P11,2,3,1,-450.0,-12.60412912808349,0.0,287.5382273569994,-42.0,-1.1763853852877924,-104.0,-2.9129542873792955,-62.0,-1.736568902091503,-0.5705824329925235
23,23,P11,2,1,1,-450.0,-12.60412912808349,0.0,299.35504021300585,-126.0,-3.5291561558633773,-154.0,-4.313413079388572,-28.0,-0.7842569235251949,-0.5382580949808471
24,24,P11,2,2,1,-450.0,-12.60412912808349,0.0,304.93842658100766,-84.0,-2.3527707705755847,-157.0,-4.397440606909128,-73.0,-2.044669836333544,-0.5210800769855268
26,26,P11,2,5,1,-450.0,-12.60412912808349,316.1053495609958,316.222045964998,42.0,1.1763853852877924,-54.0,-1.5124954953700187,-96.0,-2.6888808806578117,-0.2370107590104453
27,27,P11,2,4,1,-450.0,-12.60412912808349,321.73880775200087,321.7220810690196,0.0,0.0,-99.0,-2.772908408178368,-99.0,-2.772908408178368,-0.3542406609922182
29,29,P11,3,6,1,-450.0,-12.60412912808349,370.28956633401685,370.5230006110214,84.0,2.3527707705755847,-2.0,-0.056018351680371,-86.0,-2.408789122255956,-0.9052647139760666
34,34,P11,3,2,1,-450.0,-12.60412912808349,0.0,399.823473957018,-84.0,-2.3527707705755847,-156.0,-4.369431431068943,-72.0,-2.016660660493358,-0.6538967559754383
35,35,P11,3,7,1,-450.0,-12.60412912808349,405.7566903500119,406.10677572799614,126.0,3.5291561558633773,15.0,0.420137637602783,-111.0,-3.1090185182605943,-0.5382567100168671
36,36,P11,3,4,1,-450.0,-12.60412912808349,411.92362041500746,411.9068561470194,0.0,0.0,-60.0,-1.680550550411132,-60.0,-1.680550550411132,-0.4375831249926705
37,37,P11,3,3,1,-450.0,-12.60412912808349,0.0,417.5070486250042,-42.0,-1.1763853852877924,-126.0,-3.5291561558633773,-84.0,-2.3527707705755847,-0.2539988909848034
39,39,P11,3,5,1,-450.0,-12.60412912808349,429.12031519101583,429.2369896440068,42.0,1.1763853852877924,-53.0,-1.4844863195298332,-95.0,-2.660871704817626,-0.4908833419904113
41,41,P11,3,1,1,-450.0,-12.60412912808349,0.0,440.4575188440213,-126.0,-3.5291561558633773,-154.0,-4.313413079388572,-28.0,-0.7842569235251949,-0.4870796819741372
42,42,P11,4,2,1,-450.0,-12.60412912808349,0.0,470.7077852820221,-84.0,-2.3527707705755847,-145.0,-4.061330496826902,-61.0,-1.7085597262513177,-0.4882865689869504
44,44,P11,4,6,1,-450.0,-12.60412912808349,482.35829465001007,482.5915763910161,84.0,2.3527707705755847,-31.0,-0.8682844510457515,-115.0,-3.221055221621336,-0.6372113149845973
46,46,P11,4,3,1,-450.0,-12.60412912808349,0.0,493.8416819200211,-42.0,-1.1763853852877924,-114.0,-3.1930460457811503,-72.0,-2.016660660493358,-0.3041046229773201
47,47,P11,4,1,1,-450.0,-12.60412912808349,0.0,499.0916915560083,-126.0,-3.5291561558633773,-153.0,-4.285403903548386,-27.0,-0.7562477476850094,-0.5372519999800716
48,48,P11,4,7,1,-450.0,-12.60412912808349,504.9083705130033,505.2585000529944,126.0,3.5291561558633773,28.0,0.7842569235251949,-98.0,-2.7448992323381822,-0.3042649340059142
53,53,P11,4,5,1,-450.0,-12.60412912808349,534.1890370050096,534.3049494920124,42.0,1.1763853852877924,-73.0,-2.044669836333544,-115.0,-3.221055221621336,-0.441904084989801
55,55,P11,4,4,1,-450.0,-12.60412912808349,545.325979412999,545.3090320210031,0.0,0.0,-103.0,-2.8849451115391096,-103.0,-2.8849451115391096,-0.4707788939995225
57,57,P11,5,4,1,-450.0,-12.60412912808349,584.7765351179987,584.7596743729955,0.0,0.0,-79.0,-2.212724891374657,-79.0,-2.212724891374657,-0.5881394339958206
58,58,P11,5,6,1,-450.0,-12.60412912808349,590.6600586330169,590.8932445459941,84.0,2.3527707705755847,-41.0,-1.1483762094476069,-125.0,-3.501146980023192,-0.3040495300083421
59,59,P11,5,2,1,-450.0,-12.60412912808349,0.0,596.2598755799991,-84.0,-2.3527707705755847,-147.0,-4.117348848507273,-63.0,-1.7645780779316886,-0.7545284400111996
61,61,P11,5,1,1,-450.0,-12.60412912808349,0.0,607.5936181739962,-126.0,-3.5291561558633773,-153.0,-4.285403903548386,-27.0,-0.7562477476850094,-0.3871297989971936
63,63,P11,5,3,1,-450.0,-12.60412912808349,0.0,619.3769840620225,-42.0,-1.1763853852877924,-128.0,-3.585174507543748,-86.0,-2.408789122255956,-0.6045606149709783
67,67,P11,5,7,1,-450.0,-12.60412912808349,642.8939507670002,643.2439612100134,126.0,3.5291561558633773,-15.0,-0.420137637602783,-141.0,-3.94929379346616,-0.3705297209962737
68,68,P11,5,5,1,-450.0,-12.60412912808349,648.9108293770114,649.0276982740033,42.0,1.1763853852877924,-76.0,-2.1286973638541,-118.0,-3.305082749141893,-0.1873279380088206
70,70,P11,6,2,1,-450.0,-12.60412912808349,0.0,683.8446379319939,-84.0,-2.3527707705755847,-156.0,-4.369431431068943,-72.0,-2.016660660493358,-0.3372515049995854
73,73,P11,6,3,1,-450.0,-12.60412912808349,0.0,700.5114891930134,-42.0,-1.1763853852877924,-140.0,-3.9212846176259744,-98.0,-2.7448992323381822,-0.804507314984221
74,74,P11,6,7,1,-450.0,-12.60412912808349,706.5949811949977,706.9448881919961,126.0,3.5291561558633773,-24.0,-0.6722202201644528,-150.0,-4.201376376027829,-1.3711488360131625
76,76,P11,6,5,1,-450.0,-12.60412912808349,719.1784593510092,719.295179187,42.0,1.1763853852877924,26.0,0.7282385718448239,-16.0,-0.4481468134429685,-0.4042492849985137
77,77,P11,6,1,1,-450.0,-12.60412912808349,0.0,724.6285857960174,-126.0,-3.5291561558633773,-157.0,-4.397440606909128,-31.0,-0.8682844510457515,-0.7541595779766794
78,78,P11,6,6,1,-450.0,-12.60412912808349,730.6619100030221,730.895466720016,84.0,2.3527707705755847,-46.0,-1.2884220886485345,-130.0,-3.641192859224119,-0.6710252319753636
83,83,P11,6,4,1,-450.0,-12.60412912808349,759.896509497019,759.8796322240087,0.0,0.0,-35.0,-0.9803211544064936,-35.0,-0.9803211544064936,-0.7539180449966807
87,87,P11,7,5,1,-450.0,-12.60412912808349,810.96309237901,811.0799251610006,42.0,1.1763853852877924,-70.0,-1.9606423088129872,-112.0,-3.13702769410078,-0.1708064390113577
89,89,P11,7,6,1,-450.0,-12.60412912808349,822.1133029829944,822.3467721299967,84.0,2.3527707705755847,-53.0,-1.4844863195298332,-137.0,-3.8372570901054175,-0.4542335779988207
92,92,P11,7,4,1,-450.0,-12.60412912808349,838.7636089470179,838.7470725500025,0.0,0.0,-115.0,-3.221055221621336,-115.0,-3.221055221621336,-0.1542436589952558
93,93,P11,7,3,1,-450.0,-12.60412912808349,0.0,844.063840576011,-42.0,-1.1763853852877924,-122.0,-3.417119452502635,-80.0,-2.240734067214843,-0.5371571369760204
94,94,P11,7,2,1,-450.0,-12.60412912808349,0.0,849.6638757970068,-84.0,-2.3527707705755847,-156.0,-4.369431431068943,-72.0,-2.016660660493358,-0.5040795230015647
95,95,P11,7,1,1,-450.0,-12.60412912808349,0.0,855.1141781980114,-126.0,-3.5291561558633773,-157.0,-4.397440606909128,-31.0,-0.8682844510457515,-0.3870967669936362
97,97,P11,7,7,1,-450.0,-12.60412912808349,866.8478909920086,867.1978923260176,126.0,3.5291561558633773,0.0,0.0,-126.0,-3.5291561558633773,-0.3704668469727039
101,101,P11,8,3,1,-450.0,-12.60412912808349,0.0,906.3983286170114,-42.0,-1.1763853852877924,-113.0,-3.165036869940965,-71.0,-1.9886514846531724,-0.3034881649946328
104,104,P11,8,2,1,-450.0,-12.60412912808349,0.0,922.7651853330026,-84.0,-2.3527707705755847,-155.0,-4.341422255228757,-71.0,-1.9886514846531724,-0.3876071060076356
106,106,P11,8,6,1,-450.0,-12.60412912808349,933.6652987599956,933.8986268860172,84.0,2.3527707705755847,-30.0,-0.840275275205566,-114.0,-3.1930460457811503,-0.2048145519802346
107,107,P11,8,4,1,-450.0,-12.60412912808349,939.3818731229984,939.3653338500008,0.0,0.0,-91.0,-2.5488350014568835,-91.0,-2.5488350014568835,-0.2042245129996445
108,108,P11,8,1,1,-450.0,-12.60412912808349,0.0,944.4987101709994,-126.0,-3.5291561558633773,-160.0,-4.481468134429686,-34.0,-0.952311978566308,-0.5043996800086461
109,109,P11,8,5,1,-450.0,-12.60412912808349,950.2820782470226,950.3986272580224,42.0,1.1763853852877924,-106.0,-2.9689726390596665,-148.0,-4.145358024347458,-1.5206443829811178
111,111,P11,8,7,1,-450.0,-12.60412912808349,963.6325125550212,963.9826342780144,126.0,3.5291561558633773,55.0,1.5405046712102042,-71.0,-1.9886514846531724,-0.4212639859761111
114,114,P11,9,5,1,-450.0,-12.60412912808349,1009.7831667030114,1009.8996253079968,42.0,1.1763853852877924,-73.0,-2.044669836333544,-115.0,-3.221055221621336,-0.3542128709959797
115,115,P11,9,7,1,-450.0,-12.60412912808349,1015.549610186019,1015.8998335890064,126.0,3.5291561558633773,-42.0,-1.1763853852877924,-168.0,-4.705541541151169,-0.272256556985667
117,117,P11,9,6,1,-450.0,-12.60412912808349,1027.0832226019993,1027.3165599910135,84.0,2.3527707705755847,-109.0,-3.053000166580223,-193.0,-5.405770937155808,-0.6547893379756715
122,122,P11,9,3,1,-450.0,-12.60412912808349,0.0,1055.700437223015,-42.0,-1.1763853852877924,-149.0,-4.173367200187644,-107.0,-2.996981814899852,-0.4043817759957164
123,123,P11,9,1,1,-450.0,-12.60412912808349,0.0,1061.0505315500195,-126.0,-3.5291561558633773,-156.0,-4.369431431068943,-30.0,-0.840275275205566,-1.1707065219816286
124,124,P11,9,4,1,-450.0,-12.60412912808349,1067.517260434019,1067.5005898450036,0.0,0.0,-121.0,-3.389110276662449,-121.0,-3.389110276662449,-0.6371819080086425
125,125,P11,9,2,1,-450.0,-12.60412912808349,0.0,1073.2010590489954,-84.0,-2.3527707705755847,-147.0,-4.117348848507273,-63.0,-1.7645780779316886,-0.553621019993443
126,126,P11,10,4,1,-450.0,-12.60412912808349,1105.667990161019,1105.651375153015,0.0,0.0,-118.0,-3.305082749141893,-118.0,-3.305082749141893,-0.4885930309828836
131,131,P11,10,1,1,-450.0,-12.60412912808349,0.0,1133.3518130830198,-126.0,-3.5291561558633773,-160.0,-4.481468134429686,-34.0,-0.952311978566308,-0.554257316980511
132,132,P11,10,6,1,-450.0,-12.60412912808349,1139.185204559995,1139.4184817960197,84.0,2.3527707705755847,-63.0,-1.7645780779316886,-147.0,-4.117348848507273,-0.4374470219772775
133,133,P11,10,5,1,-450.0,-12.60412912808349,1145.135269031016,1145.251756884012,42.0,1.1763853852877924,-74.0,-2.072679012173729,-116.0,-3.249064397461521,-0.3883497299975715
134,134,P11,10,7,1,-450.0,-12.60412912808349,1150.9183494900062,1151.268517346005,126.0,3.5291561558633773,-21.0,-0.5881926926438962,-147.0,-4.117348848507273,-0.3038314759905915
136,136,P11,10,3,1,-450.0,-12.60412912808349,0.0,1162.4319945450115,-42.0,-1.1763853852877924,-123.0,-3.4451286283428204,-81.0,-2.2687432430550283,-0.3411288679926656
138,138,P11,10,2,1,-450.0,-12.60412912808349,0.0,1173.1024079619965,-84.0,-2.3527707705755847,-154.0,-4.313413079388572,-70.0,-1.9606423088129872,-0.7206659819930792
143,143,P11,11,2,1,-450.0,-12.60412912808349,0.0,1229.3032889419992,-84.0,-2.3527707705755847,-145.0,-4.061330496826902,-61.0,-1.7085597262513177,-0.6036412440007553
145,145,P11,11,5,1,-450.0,-12.60412912808349,1241.6033968279953,1241.7199299799977,42.0,1.1763853852877924,-95.0,-2.660871704817626,-137.0,-3.8372570901054175,-0.3375310160045046
146,146,P11,11,4,1,-450.0,-12.60412912808349,1247.3367048719956,1247.3198622369964,0.0,0.0,-103.0,-2.8849451115391096,-103.0,-2.8849451115391096,-0.1715317660127766
147,147,P11,11,7,1,-450.0,-12.60412912808349,1252.7701608719944,1253.120152714022,126.0,3.5291561558633773,-68.0,-1.904623957132616,-194.0,-5.4337801129959935,-0.2040617979655508
148,148,P11,11,6,1,-450.0,-12.60412912808349,1258.6035582190088,1258.836678681022,84.0,2.3527707705755847,-76.0,-2.1286973638541,-160.0,-4.481468134429686,-0.3541484199813567
151,151,P11,11,1,1,-450.0,-12.60412912808349,0.0,1275.6204904150218,-126.0,-3.5291561558633773,-154.0,-4.313413079388572,-28.0,-0.7842569235251949,-0.4377252389676869
153,153,P11,11,3,1,-450.0,-12.60412912808349,0.0,1286.7376839140195,-42.0,-1.1763853852877924,-149.0,-4.173367200187644,-107.0,-2.996981814899852,-0.4869864589709323
155,155,P11,12,1,1,-450.0,-12.60412912808349,0.0,1346.7713564360165,-126.0,-3.5291561558633773,-159.0,-4.453458958589499,-33.0,-0.9243028027261226,-0.6219588909880258
156,156,P11,12,3,1,-450.0,-12.60412912808349,0.0,1352.5549541880027,-42.0,-1.1763853852877924,-155.0,-4.341422255228757,-113.0,-3.165036869940965,-0.2889351100020576
158,158,P11,12,5,1,-450.0,-12.60412912808349,1363.5719789400173,1363.6883905180148,42.0,1.1763853852877924,-112.0,-3.13702769410078,-154.0,-4.313413079388572,-0.3875611809780821
159,159,P11,12,6,1,-450.0,-12.60412912808349,1369.3554280560056,1369.5885969859955,84.0,2.3527707705755847,-110.0,-3.0810093424204084,-194.0,-5.4337801129959935,-0.9538678360113408
161,161,P11,12,4,1,-450.0,-12.60412912808349,1381.7220542830182,1381.7054057670175,0.0,0.0,-117.0,-3.2770735733017067,-117.0,-3.2770735733017067,-0.5379155689734034
164,164,P11,12,7,1,-450.0,-12.60412912808349,1399.2567492550006,1399.606359646015,126.0,3.5291561558633773,-64.0,-1.792587253771874,-190.0,-5.321743409635252,-0.7710497809748631
165,165,P11,12,2,1,-450.0,-12.60412912808349,0.0,1405.4397865180215,-84.0,-2.3527707705755847,-156.0,-4.369431431068943,-72.0,-2.016660660493358,-0.7030088479805272
0,0,P12,1,7,1,-450.0,-12.60412912808349,130.96254247199977,131.31243486801395,126.0,3.5291561558633773,43.0,1.2043945611279778,-83.0,-2.3247615947353992,-0.9411050589988008
1,1,P12,1,2,1,-450.0,-12.60412912808349,0.0,137.31327904801583,-84.0,-2.3527707705755847,-4.0,-0.1120367033607421,80.0,2.240734067214843,-0.8237088439927902
3,3,P12,1,5,1,-450.0,-12.60412912808349,149.79554417502368,149.9123229960096,42.0,1.1763853852877924,17.0,0.476155989283154,-25.0,-0.7002293960046383,-1.4580635619931854
4,4,P12,1,3,1,-450.0,-12.60412912808349,0.0,156.54582024001866,-42.0,-1.1763853852877924,-64.0,-1.792587253771874,-22.0,-0.6162018684840816,-1.1916438729967922
6,6,P12,1,1,1,-450.0,-12.60412912808349,0.0,168.49610049801413,-126.0,-3.5291561558633773,-112.0,-3.13702769410078,14.0,0.3921284617625974,-0.691059672011761
7,7,P12,1,4,1,-450.0,-12.60412912808349,174.46273158100666,174.44616365002005,0.0,0.0,-52.0,-1.4564771436896478,-52.0,-1.4564771436896478,-0.5908186759916134
12,12,P12,1,6,1,-450.0,-12.60412912808349,203.88000729499615,204.1131413510011,84.0,2.3527707705755847,-42.0,-1.1763853852877924,-126.0,-3.5291561558633773,-0.4751009269966744
14,14,P12,2,7,1,-450.0,-12.60412912808349,249.64811806500077,249.9979921420163,126.0,3.5291561558633773,34.0,0.952311978566308,-92.0,-2.576844177297069,-0.6418581900070421
15,15,P12,2,1,1,-450.0,-12.60412912808349,0.0,255.5805776870111,-126.0,-3.5291561558633773,-119.0,-3.3330919249820785,7.0,0.1960642308812987,-1.0247487550077494
17,17,P12,2,5,1,-450.0,-12.60412912808349,267.93115670600673,268.0479840250045,42.0,1.1763853852877924,-58.0,-1.6245321987307606,-100.0,-2.800917584018553,-0.4407408889965154
18,18,P12,2,4,1,-450.0,-12.60412912808349,273.78127278000466,273.7642450029962,0.0,0.0,-86.0,-2.408789122255956,-86.0,-2.408789122255956,-0.8911760920018423
20,20,P12,2,2,1,-450.0,-12.60412912808349,0.0,286.6146259670204,-84.0,-2.3527707705755847,-129.0,-3.613183683383933,-45.0,-1.2604129128083488,-0.1910932599857915
21,21,P12,2,6,1,-450.0,-12.60412912808349,292.08129091101,292.3145690920064,84.0,2.3527707705755847,-52.0,-1.4564771436896478,-136.0,-3.809247914265233,-0.7750875460042153
23,23,P12,2,3,1,-450.0,-12.60412912808349,0.0,303.7316391910135,-42.0,-1.1763853852877924,-95.0,-2.660871704817626,-53.0,-1.4844863195298332,-0.857535557996016
28,28,P12,3,1,1,-450.0,-12.60412912808349,0.0,674.5210875339981,-126.0,-3.5291561558633773,-79.0,-2.212724891374657,47.0,1.31643126448872,-0.7575171530188527
30,30,P12,3,3,1,-450.0,-12.60412912808349,0.0,686.5212834690174,-42.0,-1.1763853852877924,-78.0,-2.1847157155344714,-36.0,-1.008330330246679,-0.757396945002256
31,31,P12,3,5,1,-450.0,-12.60412912808349,692.5711545259983,692.6877871710167,42.0,1.1763853852877924,-66.0,-1.8486056054522453,-108.0,-3.0249909907400374,-0.5243867349927314
32,32,P12,3,6,1,-450.0,-12.60412912808349,698.5051796390035,698.7379827400146,84.0,2.3527707705755847,-62.0,-1.736568902091503,-146.0,-4.089339672667088,-0.5425752059963997
34,34,P12,3,7,1,-450.0,-12.60412912808349,710.3051006850146,710.6549170520157,126.0,3.5291561558633773,-27.0,-0.7562477476850094,-153.0,-4.285403903548386,-0.1244832719967234
35,35,P12,3,2,1,-450.0,-12.60412912808349,0.0,715.8218182249984,-84.0,-2.3527707705755847,-99.0,-2.772908408178368,-15.0,-0.420137637602783,-0.2413634730037301
36,36,P12,3,4,1,-450.0,-12.60412912808349,721.3384035509953,721.321764938999,0.0,0.0,-104.0,-2.9129542873792955,-104.0,-2.9129542873792955,-0.4580467700143344
44,44,P12,4,7,1,-450.0,-12.60412912808349,806.8898399920145,807.2397642760188,126.0,3.5291561558633773,13.0,0.3641192859224119,-113.0,-3.165036869940965,-0.6917392289906275
45,45,P12,4,3,1,-450.0,-12.60412912808349,0.0,813.0898913900019,-42.0,-1.1763853852877924,-66.0,-1.8486056054522453,-24.0,-0.6722202201644528,-0.7578637830156367
46,46,P12,4,6,1,-450.0,-12.60412912808349,819.1233414339949,819.356697287003,84.0,2.3527707705755847,-45.0,-1.2604129128083488,-129.0,-3.613183683383933,-0.6751104870054405
47,47,P12,4,4,1,-450.0,-12.60412912808349,825.3068079079967,825.2901443040173,0.0,0.0,-96.0,-2.6888808806578117,-96.0,-2.6888808806578117,-0.59142851899378
48,48,P12,4,1,1,-450.0,-12.60412912808349,0.0,830.8067969580006,-126.0,-3.5291561558633773,-140.0,-3.9212846176259744,-14.0,-0.3921284617625974,-0.7745979830215219
51,51,P12,4,5,1,-450.0,-12.60412912808349,847.9238270950154,848.0405801309971,42.0,1.1763853852877924,-31.0,-0.8682844510457515,-73.0,-2.044669836333544,-0.5242801470158156
52,52,P12,4,2,1,-450.0,-12.60412912808349,0.0,853.6239819710026,-84.0,-2.3527707705755847,-129.0,-3.613183683383933,-45.0,-1.2604129128083488,-0.774441289016977
56,56,P12,5,1,1,-450.0,-12.60412912808349,0.0,901.2579812630138,-126.0,-3.5291561558633773,-121.0,-3.389110276662449,5.0,0.1400458792009276,-0.4249705279944464
59,59,P12,5,5,1,-450.0,-12.60412912808349,917.9583386790182,918.0751320940036,42.0,1.1763853852877924,-49.0,-1.3724496161690911,-91.0,-2.5488350014568835,-0.6411020240047947
60,60,P12,5,7,1,-450.0,-12.60412912808349,923.9914826900058,924.3418785200048,126.0,3.5291561558633773,-61.0,-1.7085597262513177,-187.0,-5.237715882114694,-0.7079350679996423
61,61,P12,5,3,1,-450.0,-12.60412912808349,0.0,930.2085000649968,-42.0,-1.1763853852877924,-107.0,-2.996981814899852,-65.0,-1.8205964296120596,-0.3748365240171551
62,62,P12,5,2,1,-450.0,-12.60412912808349,0.0,935.6253503280168,-84.0,-2.3527707705755847,-134.0,-3.7532295625848615,-50.0,-1.4004587920092766,-0.5242067769868299
63,63,P12,5,6,1,-450.0,-12.60412912808349,941.4254897530192,941.6584940410104,84.0,2.3527707705755847,-55.0,-1.5405046712102042,-139.0,-3.893275441785789,-0.3911267860094085
66,66,P12,5,4,1,-450.0,-12.60412912808349,958.2091381920036,958.192204742023,0.0,0.0,-75.0,-2.1006881880139145,-75.0,-2.1006881880139145,-0.4080486210004892
71,71,P12,6,6,1,-450.0,-12.60412912808349,1011.6431377330156,1011.8761772440048,84.0,2.3527707705755847,-40.0,-1.1203670336074214,-124.0,-3.473137804183006,-0.574730741995154
73,73,P12,6,7,1,-450.0,-12.60412912808349,1022.8599024889992,1023.2098850900074,126.0,3.5291561558633773,-13.0,-0.3641192859224119,-139.0,-3.893275441785789,-0.5579124200157821
74,74,P12,6,3,1,-450.0,-12.60412912808349,0.0,1028.9266164860164,-42.0,-1.1763853852877924,-102.0,-2.856935935698924,-60.0,-1.680550550411132,-0.5081777609884739
78,78,P12,6,2,1,-450.0,-12.60412912808349,0.0,1051.0570875880076,-84.0,-2.3527707705755847,-99.0,-2.772908408178368,-15.0,-0.420137637602783,-0.4111206849920563
